# GRE 词汇词典
# GRE 研究生入学考试词汇
# 共 7479 条
# 格式: word|translation

lineal|lineal a. 直系的, 正统的, 嫡出的；[法] 直系的, 世袭的, 继承的
soporific|soporific a. 催眠的, 想睡的, 令人麻木不仁的；n. 催眠剂, 安眠药
betoken|betoken vt. 预示
gastronomy|gastronomy n. 美食法, 烹饪法
libelous|libelous a. 诽谤的, 败坏名誉的, 爱诽谤的, 诽谤性的
extemporaneous|extemporaneous a. 无准备的, 即席的, 临时的；[医] 临时的, 当时的
vitreous|vitreous a. 玻璃的, 玻璃似的, 玻璃体的；[医] 玻璃体, 玻璃状的, 透明的
yokel|yokel n. (贬)乡巴佬, 土包子, 乡下佬
gustatory|gustatory a. 尝味的, 味觉的；[医] 味觉的, 味的
potboiler|potboiler n. (以糊口而写的)粗制滥造文艺作品, 粗制滥造作品的人
crotchety|crotchety a. 有怪想的, 反复无常的, 想入非非的
vagrancy|vagrancy n. 漂泊, 流浪, 神思恍惚；[法] 流氓, 无赖
illusive|illusive a. 幻影的, 错觉的, 迷惑人的
cauterize|cauterize vt. 烧灼, 使麻木不仁；[医] 烧灼, 烙
imputation|imputation n. 归罪, 非难；[法] 归属, 归罪, 转嫁
emulsify|emulsify vt. 使乳化；[医] 乳化
hauteur|hauteur n. 傲慢；自大
vituperative|vituperative a. 责骂的, 叱责的
cognate|cognate a. 同族的, 同语系的, 同词源的, 母族的, 同性质的, 同类的, 同种的；n. 亲族, 同语系的语言, 同词源的词, 同性质的东西, 同源物；[计] 同性质的, 同类的, 同语族的
fetter|fetter n. 脚镣, 羁绊, 束缚；vt. 束缚, 加脚镣
enfeeble|enfeeble vt. 使衰弱
imprecation|imprecation n. 祈求, 诅咒
spoor|spoor n. 痕迹, 足迹；v. 循着足迹追踪
sensitization|sensitization n. 敏感化, 致敏作用；[化] 敏化作用; 致敏作用
friable|friable a. 易碎的, 易成粉末的, 脆弱的；[医] 易碎的, 脆的
expiation|expiation n. 赎罪, 补偿；[法] 偿罪, 赎罪
reconnoiter|reconnoiter vt. 侦察, 勘查
sibilant|sibilant a. 咝咝作声的；n. 齿擦音
shipshape|shipshape a. 整洁干净的, 整整齐齐的；adv. 整洁地, 整齐地
interjection|interjection n. 感叹词, 插入语
parley|parley n. 会谈, 谈判；vi. 会谈, 谈判；vt. 讲
necropolis|necropolis n. 大墓地, 史前坟场
misperceive|misperceive vt. 误解；看错
roughen|roughen v. (使)变粗糙
calumny|calumny n. 诽谤, 中伤；[法] 诬告, 诽谤, 中伤
bauxite|bauxite n. 铝矾土, 铝土矿；[化] 铝土矿
hankering|hankering n. 渴望, 切望
megalomania|megalomania n. 夸大狂；[医] 夸大狂
reportorial|reportorial a. 记者的, 报道的
univocal|univocal a. 单一意思的, 意义明确的
mendacious|mendacious a. 虚假的, 说谎的；[法] 不诚实的, 好说谎的, 虚假的
fulminate|fulminate vt. 使爆发, 以严词谴责；vi. 爆炸, 怒喝, 电闪；n. 雷酸盐, 烈性炸药
encomium|encomium n. 赞辞, 称赞, 赞美
lancet|lancet n. 刺血针, 小枪, 尖顶窗；[医] 柳叶刀, 小刀
fervid|fervid a. 热的, 热心的
interregnum|interregnum n. 空位期间, 过渡期, 中断
puckish|puckish a. 顽皮的, 恶作剧的
avowal|avowal n. 公开表示, 坦率承认；[法] 声明, 公开宣布, 供认
perfunctorily|perfunctorily adv. 敷衍地, 马虎地, 潦草地, 表面地
egotist|egotist n. 自我中心主义者
arachnid|arachnid n. 蛛形纲动物；[医] 蜘蛛
plebeian|plebeian n. 平民, 庶民, 大众, 平庸的人；a. 平民的, 一般的, 普通的, 粗俗的
jingoism|jingoism n. 侵略主义, 大国沙文主义
detestable|detestable a. 可憎的, 可恶的
sidereal|sidereal a. 星的, 恒星的, 恒星引起的, 根据星球运行测定的
phlegmatic|phlegmatic a. 粘液质的, (正式)平静的, 不动情的, 不动感情的, 冷漠的, 冷淡的, 迟钝的；[医] 粘液质的, 迟钝的
sopping|sopping a. 浑身湿透的
ellipsis|ellipsis n. 省略, 省略符号；[计] 省略号
herpetologist|herpetologist n. 爬虫学者
derangement|derangement n. 捣乱, 紊乱, 精神错乱, 混乱, 搅乱, 扰乱；[计] 错位排列, 重排
impolitic|impolitic a. 失策的, 不得当的
numerology|numerology n. 命理学；数字命理学
salubrious|salubrious a. 有益健康的, 健康的；[医] 增进健康的, 适于卫生的
insouciant|insouciant a. 漫不经心的, 无忧虑的, 不在意的, 满不在乎的
blackball|blackball n. 反对票, 黑球；vt. 投票反对, 排斥
enervate|enervate vt. 使衰弱；a. 衰弱的, 无力的
deprecate|deprecate vt. 声明不赞成, 抗议, 反对；[法] 对...表示不赞成, 反对
pincers|pincers n. 钳子, 镊子, 钳形运动, 螯；[医] 镊子, 乳牙(马)
callus|callus n. 皮肤的硬皮, 胼胝, (植物伤口的)愈合组织, 老茧；[医] 胼胝; 骨痂
toady|toady n. 谄媚者, 马屁精；v. 谄媚, 拍马屁
drizzly|drizzly a. 下毛毛雨的
sneaking|sneaking a. 偷偷逃走的, 暗中的, 卑微的；[法] 隐密的, 鬼祟的, 卑怯的
misanthrope|misanthrope n. 厌恶人类的人, 不愿与人来往者
shopworn|shopworn a. 陈旧的
fumigate|fumigate vt. 熏制；[医] 熏烟
gainsay|gainsay vt. 否定, 反驳；n. 否认, 反驳, 反对
uproarious|uproarious a. 喧嚣的, 热闹的, 骚动的
sextant|sextant n. 六分仪
pasteurize|pasteurize vt. 用巴氏法灭菌；[医] 施行巴氏消毒
prudish|prudish a. 拘守礼仪的, 过分规矩的, 表面正经的
gibe|gibe v. 嘲笑；n. 嘲笑
somnolent|somnolent a. 想睡的, 催眠的；[医] 瞌睡的; 嗜眠的
manacle|manacle n. 手铐, 束缚；vt. 给...上手铐, 束缚
offstage|offstage n. 台后, 幕内；a. 台后的, 幕内的
atonal|atonal a. 无调性的
unworldly|unworldly a. 非现世的, 非尘世的, 超自然的, 精神上的, 超凡的, 出世的, 天真的
penury|penury n. 贫困, 贫穷, 拮据, 馈乏；[法] 赤贫, 缺乏
denominate|denominate vt. 命名
aluminium|aluminium n. 铝；a. 铝的
indenture|indenture n. 契约, 契据, 凹痕；vt. 以契约束缚
investiture|investiture n. 授职, 封爵；[法] 授受, 授职, 授权
raffish|raffish a. 名誉不好的, 无赖的, 卑鄙的, 俗艳的
capitation|capitation n. 人头税, 每人均摊费；[经] 按人计算(收费), 人头税
rostrum|rostrum n. 讲坛, 演讲台, 演讲, 演讲者；[医] 嘴, 喙
obstreperous|obstreperous a. 吵闹的, 喧嚣的, 骚乱的, 不守秩序的
hedonist|hedonist n. 快乐主义者, 享乐主义者
peptic|peptic a. 有助消化的, 胃液素的, 胃蛋白酶的；n. 健胃剂, 促进消化物质
fulsome|fulsome a. 过度的, 过分的, 令人生厌的
doggerel|doggerel n. 打油诗
protuberance|protuberance n. 突起, 隆起物；[医] 隆凸
cornet|cornet n. 圆锥形纸袋, 短号；[医] 小助听筒
mordant|mordant a. 尖酸的, 辛辣的, 有腐蚀性的；n. 腐蚀剂, 金属箔粘着剂, 媒染剂；vt. 媒染
ebullience|ebullience n. 沸腾, 热情, 热情洋溢；[医] 沸腾
honorarium|honorarium n. 酬金, 谢礼；[经] 酬金, 谢礼
crochet|crochet n. 钩针编织品, 钩边；v. 用钩针编织
substratum|substratum n. 基础, 根据, 下层, 基层, 基质, 培养基, 胶层；[计] 基底
rustler|rustler n. 活跃分子, 偷家畜贼
vaporous|vaporous a. 雾的, 蒸气的, 雾状的, 多蒸气的, 有雾的, 无实际内容的, 空想的, 浮夸的
cognizance|cognizance n. 认识, 察知, 审理
refectory|refectory n. 餐厅
numinous|numinous a. 精神上的, 超自然的
bilious|bilious a. 患胆(或肝)病的, 胆汁质的, 坏脾气的；[医] 胆汁的, 胆汁质的
grouch|grouch n. 脾气的发作, 坏脾气, 不高兴的人, 心怀不满；vi. 闹脾气, 发牢骚
nestling|nestling n. 刚孵出的雏, 未离巢的雏, 幼儿
centripetal|centripetal a. 向心的；[医] 向心的, 向中的, 求中的
nostrum|nostrum n. 万能药, 成药, 妙方；[医] 秘方
pedagogue|pedagogue n. 小学教师, 教员, 学究
iridescence|iridescence n. 彩虹色；[医] 虹色, 晕色
piddling|piddling a. 不重要的, 琐屑的
vim|vim n. 精力；活力；力量；[网络] 波形蛋白(vimentin)；文本编辑器；真空感应熔炼(vacuum induction melting)
slanderous|slanderous a. 中伤性的, 中伤的, 挖苦人的；[法] 诽谤的, 造谣中伤的, 诋毁的
abstinent|abstinent a. 有节制的, 禁欲的；n. 禁欲者
paunchy|paunchy a. 大肚子的, 大腹便便的
outfox|outfox vt. 以计取胜
torpid|torpid a. 麻痹的, 迟缓的, 迟钝的, 蛰伏的；[医] 迟钝的, 不活泼的, 缓慢的
emasculate|emasculate vt. 阉割, 使柔弱；a. 阉割了的, 柔弱的
deify|deify vt. 奉为神, 奉若神明, 崇拜
disquisition|disquisition n. 专题论文, 研究, 探讨
monocle|monocle n. 单片眼镜；[医] 单眼镜, 单眼绷带
petulance|petulance n. 易怒, 坏脾气, 使性子
porcine|porcine a. 猪的, 猪似的；[医] 猪的
clairvoyance|clairvoyance n. 神视, 超人的视力, 洞察力；[医] 千里眼, 神视
supercilious|supercilious a. 傲慢的, 自大的, 目空一切的
epicurean|epicurean n. 享乐主义者, 美食家；a. 贪口福的, 享乐主义的
disjunctive|disjunctive a. 分离的, 分隔的；n. 反意连接词, 选言命题
dilatory|dilatory a. 拖拉的；[法] 延期的, 拖延的, 慢的
adulterate|adulterate vt. 掺杂；a. 掺假的, 假的, 通奸的
serfdom|serfdom n. 农权制, 农奴地位, 农奴境遇, 奴役
eugenic|eugenic a. 优生学的, 优种的；[医] 优生学
oratorio|oratorio n. 圣乐, 清唱剧, 神剧
breezeway|breezeway n. 有屋顶的通路；[电] 吹风道
spangle|spangle n. 亮晶晶的小物件；v. (使)闪烁
sophistry|sophistry n. 诡辩；[法] 诡辩, 辩术, 诡辩法
neologism|neologism n. 新语, 使用新语, 创造新语；[医] 新语症; 语词新作, 新词症
imperturbable|imperturbable a. 沉着的, 泰然自若的, 镇静的
deputize|deputize vt. 指定为代理；vi. 代理, 担任代表
bonhomie|bonhomie n. 愉快, 温和, 和蔼
stipple|stipple n. 点刻法, 点画, 点彩；vt. 点刻, 点画, 点彩
zealotry|zealotry n. 过度热心, 狂热, 狂热行为
clairvoyant|clairvoyant a. 神视的, 有洞察力的；n. 有洞察力的人, 千里眼
neonate|neonate n. 婴儿；[医] 新生儿; 新生的
spasmodic|spasmodic a. 痉挛的, 痉挛性的, 由痉挛引起的, 抽搐的, 间歇的, 突发性的, 一阵阵的；[医] 痉挛的
menthol|menthol n. 薄荷醇；[化] 薄荷醇; ┮醇
dolt|dolt n. 呆子, 笨蛋, 傻瓜
valedictory|valedictory a. 告别的；n. 告别辞
gristle|gristle n. 软骨；[医] 软骨
ligature|ligature n. 绳, 索, 缚带；vt. 缚, 捆, 结扎
obdurate|obdurate a. 顽固的, 执拗的, 冷酷的；[法] 执迷不悟的, 毫不悔改的, 无情的
convalesce|convalesce vi. 渐渐康复, 渐愈
licentious|licentious a. 放肆的；[法] 放纵的, 无法无天的, 不守法的
glutinous|glutinous a. 粘性的；[医] 胶状的, 粘的
suffragist|suffragist n. 参政权扩大论者, 妇女参政权论者
betroth|betroth vt. 订婚, 许配；[法] 订婚
insuperable|insuperable a. 不能制胜的, 不能克服的
vegetate|vegetate vi. 植物似地生长, 过呆板单调的生活, 无所事事地生活, (赘疣)生长, 长大
hidebound|hidebound a. 思想偏狭顽固的, 死板的, 量小的；[医] 绷紧的, 包紧的(皮肤)
lacerate|lacerate vt. 划破, 割破, 使痛心, 撕碎；a. 撕碎的, 受折磨的
taxonomist|taxonomist n. 分类学家
winkle|winkle n. 滨螺, 食用螺；vt. 剔出, 逐出；vi. 闪耀
aseptic|aseptic n. 防腐剂；a. 无菌的
nonconformist|nonconformist n. 不相信英国国教的人, 不符合通常准则的人, 不落俗套的人；a. 违反准则的, 不落俗套的, 违反规范的
racketeer|racketeer n. 敲诈者, 骗子；v. 诈骗钱财
pecuniary|pecuniary a. 金钱的, 金钱方面的, 课罚款的；[经] 金钱的, 应罚款的
repugnance|repugnance n. 反感, 厌恶, 不一致, 矛盾, 抵触；[法] 不一致, 矛盾, 不一致之处
canvass|canvass n. 细查, 讨论, 游说；vt. 彻底检查, 向...拉票或拉生意, 讨论；vi. 游说
braggadocio|braggadocio n. 自夸, 吹牛大王
equivocate|equivocate vi. 说模棱两可的话, 支吾
bifurcate|bifurcate v. (使)分叉；a. 分双叉的
emote|emote vi. 装模作样, 表现感情
explicable|explicable a. 可说明的, 可解释的
slake|slake vt. 消除, 使清凉, 熄灭；[医] 消, 灭; 消和(石灰); 松, 缓和
herbivorous|herbivorous a. 食草的；[医] 草食的, 食草的
pomposity|pomposity n. 炫耀
insincerity|insincerity n. 不诚实, 无诚意, 伪善；[经] 不诚实
stultify|stultify vt. 使显得愚笨, 使变无效
agog|agog a. 兴奋着的, 急切的；adv. 急切地, 渴望
quaff|quaff v. 狂饮, 大口地喝；n. 大口喝下的酒, 痛饮
oracular|oracular a. 神谕的, 神谕似的, 谜似的, 玄妙深奥的
bassoon|bassoon n. 低音管, 巴松管
cacophonous|cacophonous a. 发音不和谐的, 粗腔横调的
malefactor|malefactor n. 罪人, 犯人, 坏人；[法] 罪犯, 作恶者
artless|artless a. 无虚饰的, 单纯的, 自然的
metrical|metrical a. 韵律的, 有韵律的, 测量的
dispensable|dispensable a. 不是必要的, 可有可无的
fop|fop n. 自高自大的人, 花花公子
haft|haft n. 柄, 把手；vt. 装上柄
parabola|parabola n. 抛物线；[电] 抛物线
peevish|peevish a. 易怒的, 暴躁的, 带怒气的, 撒娇的
decant|decant vt. 轻轻倒出, 移入其他容器；[医] 倾泻, 倾析
ablution|ablution n. 洗澡, 洗礼, 斋戒沐浴；[化] 洗净; 洗净液
rive|rive vt. 撕开, 使破碎；vi. 裂开, 破裂
consonance|consonance n. 一致, 调和, 辅音韵；[医] 谐和
querulous|querulous a. 抱怨的, 爱发牢骚的, 易怒的
gerrymander|gerrymander vt. 为政党利益改划选区；vi. 不公正地划分选区；n. 改变选举区
reprove|reprove vt. 责备, 责骂, 非难；[法] 共和国, 共和政体, 社团; 责骂, 谴责, 指责
dexterous|dexterous a. 灵巧的, 惯用右手的
fossilize|fossilize vt. 使成化石, 使陈腐；vi. 变成化石, 变陈腐
locution|locution n. 语言表达方式, 语言风格
desperado|desperado n. 亡命之徒；[法] 亡命之徒, 暴徒
browbeat|browbeat vt. 对...吹胡子瞪眼睛, 吓唬
redoubtable|redoubtable a. 可怕的, 厉害的, 可敬的
slipshod|slipshod a. 破烂的, 马虎的, 潦草的
saccharine|saccharine a. 糖的, 含糖的, 产糖的, 极甜的, 过甜的, 太甜的, 奉承的, 讨好的, 和颜悦色的；n. 糖精
avaricious|avaricious a. 贪婪的
saccharin|saccharin n. 糖精；[化] 糖精; 邻磺酰苯甲酰亚胺
ewer|ewer n. (有柄的)大口水壶, 花瓶状水罐
remonstrate|remonstrate vi. 表示异议, 抗议, 责备；vt. 抗议地说
verified|verified a. 已查清的, 已证实的
caldron|caldron n. 大锅
foreknowledge|foreknowledge n. 预知, 先见之明
thespian|thespian a. 悲剧的, 戏剧的, 悲剧性的；n. 演员, 悲剧演员
jocular|jocular a. 诙谐的
gourmand|gourmand n. 美食家
sycophant|sycophant n. 奉承者, 谄媚者, 追随者；a. 拍马的, 奉承的
egoism|egoism n. 自我主义, 利己主义
heterodox|heterodox a. 非正统的, 异端的
conviviality|conviviality n. 欢宴, 欢乐, 高兴
ventral|ventral a. 腹的, 腹部的, 腹面的；n. 腹鳍
bamboozle|bamboozle vt. 欺骗, 迷惑
languor|languor n. 怠惰, 疲倦, 无气力；[医] 疲倦, 无力
befuddle|befuddle vt. 使昏沉, 使迷惑, 使糊涂
omnivorous|omnivorous a. 无所不吃的, 杂食的, 什么都喜欢的
niggling|niggling a. 细小的, 琐屑的, 小心翼翼的, 缺乏魄力的, 过于精细的
wangle|wangle vi. 设法脱身, 用诡计获得；vt. 用计获得, 扭身挤出, 哄骗, 伪造；n. 欺诈行为, 哄骗, 假造
ostentation|ostentation n. 虚饰, 虚有其表, 卖弄
abjure|abjure vt. 发誓断绝, 公开放弃；[法] 誓绝, 弃绝, 公开放弃
minuet|minuet n. 小步舞, 小步舞曲
overwrought|overwrought a. 过分劳累的, 过度紧张的, 神经质的, 过度兴奋的, 过分推敲的, 不自然的
tarry|tarry vi. 耽搁, 逗留, 留住, 等候；n. 逗留；a. 涂了焦油的
nitpick|nitpick vi. 挑剔；吹毛求疵
ornithology|ornithology n. 鸟类学
nubile|nubile a. 适婚的；[医] 适合结婚的
febrile|febrile a. 发热的, 热病的, 热性的；[医] 热性的, 发热的
obeisance|obeisance n. 敬礼, 鞠躬, 敬重
carillon|carillon n. 排钟, 钟乐；[电] 钟乐器
indent|indent n. 契约, 订货单, 凹痕；vi. 切割成锯齿状；vt. 缩排, 定货, 印凹痕；[计] 缩进
impertinence|impertinence n. 不切题, 鲁莽, 无礼, 不恰当；[法] 不切题, 不对题, 不适合
perfidy|perfidy n. 不诚实, 背信弃义(行为)；[法] 叛变, 出卖, 背信弃义
untutored|untutored a. 未受教育的, 粗野的, 天真的
vertex|vertex n. 顶点, 最高点, 头顶, 天顶；[计] 顶点
interpolate|interpolate v. 篡改, 插入新语句, 添写进去
argot|argot n. 行话, 俚语, 黑话
anticlimax|anticlimax n. 突降法, 虎头蛇尾
suture|suture n. 缝合, 缝合处, 缝合线；vt. 缝合
awl|awl n. 钻子, 尖锥
commodious|commodious a. 宽敞的, 方便的
exchequer|exchequer n. (英国)财政部, 国库；[法] 国库, 财源, 财政法院
trident|trident n. 三齿鱼叉, 三叉戟, 三叉线；a. 三叉的, 三齿的
operetta|operetta n. 小歌剧, 轻歌剧
discomfit|discomfit vt. 打乱, 挫败, 使破灭
analgesia|analgesia n. 止痛, 痛觉缺失；[医] 痛觉缺失, 无痛法, 止痛法
poseur|poseur n. 装模作样的人；装腔作势的人
backhanded|backhanded a. 间接的
natty|natty a. 整洁的, 帅的, 清楚的, 敏捷的
assiduous|assiduous a. 勤勉的, 刻苦的
dally|dally vi. 戏耍, 玩弄, 闲混；vt. 浪费
hippopotamus|hippopotamus n. 河马
epaulet|epaulet n. 肩章, 肩饰
arabesque|arabesque n. 阿拉伯式花饰
plinth|plinth n. 底座, 基脚, 柱基, 勒脚
blowhard|blowhard n. 吹牛大家
incorruptible|incorruptible a. 不腐败的, 不能收买的, 清廉的
comedienne|comedienne n. 喜剧女演员
unimpeachable|unimpeachable a. 无懈可击的, 无可指责的, 无过失的
tractable|tractable a. 驯服的, 易于管教的；[经] 易加工的, 易处理的
miscellany|miscellany n. 杂集, 杂录, 混杂
prescience|prescience n. 预知, 先见
mutineer|mutineer n. 暴徒, 反抗者；vi. 暴动, 反抗
bewilder|bewilder vt. 使迷惑, 使不知所措
convalescent|convalescent a. 恢复健康的, 恢复期的, 渐愈的, 康复的；n. 恢复中的病人, 康复的人
mellifluous|mellifluous a. 加了蜜糖的, 甜蜜的, 甜美的, 流畅的
